Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,140.891845703125,96.31999969482422,98.7423095703125,142.4685516357422,237.65545654296875,19.249221801757812,143.88999938964844,141.51460969317372,98.08999633789062,100.61344425937016,144.31982726888674,239.53086062869244,19.479034885487554,146.5,138.68748018952127,96.0,98.23471165395418,140.6969025573494,236.08444941515683,18.804586551367482,141.10000610351562,138.6973598255773,96.93000030517578,99.08071071236088,141.0253564004958,238.1071302689207,18.811580788037173,143.0,66435100,66929500,27391400,21970200,40234400,496204000,158699100
2023-01-25,140.2295684814453,97.18000030517578,96.27400207519531,140.83624267578125,236.2513427734375,19.30718231201172,144.42999267578125,140.79300948686725,97.23999786376953,97.2593329248107,142.49840710963068,238.89261573480215,19.354144722499697,146.41000366210938,137.21461987031523,91.5199966430664,94.81292016231012,139.65182237456102,226.71723314095732,18.56479049495344,138.07000732421875,139.2707157250627,92.55999755859375,96.74178003875029,140.55755733281322,230.23238312463445,18.89751808696201,141.91000366210938,65799300,94261600,31000900,26622000,66526600,449537000,192734300
2023-01-26,142.30543518066406,99.22000122070312,98.69255065917969,146.60903930664062,243.50750732421875,19.785785675048828,160.27000427246094,142.59209549504305,99.48999786376953,98.74231039669573,146.8180457211265,243.81188931119357,20.149487942957048,161.4199981689453,140.26909865118563,96.91999816894531,96.36357777137192,142.6278027480745,237.61619666314894,19.262214571587723,154.75999450683594,141.52450641893512,98.23999786376953,97.8166942324974,143.72263368935285,239.236301101992,19.684868544073076,159.97000122070312,54105100,68523600,24542100,25482100,33454500,489535000,234815100
2023-01-27,144.25279235839844,102.23999786376953,100.23523712158203,151.0281982421875,243.66461181640625,20.348325729370117,177.89999389648438,145.53785423534342,103.48999786376953,101.10113854540126,152.4713933036214,245.30435814766528,20.61111088344215,180.67999267578125,141.43555698402906,99.52999877929688,98.50344186737202,146.6985978706752,242.3587028258491,19.389112653490265,161.1699981689453,141.51463933928596,99.52999877929688,98.58306655785783,147.5446166242109,244.4795782533274,19.44606519137818,162.42999267578125,70555800,87775600,29020400,35771900,26498900,542142000,306590600
2023-01-30,141.35646057128906,100.55000305175781,97.48824310302734,146.3701629638672,238.31332397460938,19.146312713623047,166.66000366210938,143.8771557170406,101.73999786376953,98.94036475098629,150.4111157324642,241.1509711328646,20.123510758938984,179.77000427246094,141.20819059706298,99.01000213623047,97.06026989637677,146.26067834853617,237.81255301690885,19.13432150128274,166.5,143.29394037386407,101.08999633789062,98.27950110151227,148.7091455699332,240.08070505569438,19.9336676842303,178.0500030517578,64015300,70691900,24365100,28040100,25867400,488611000,230878800
2023-01-31,142.63162231445312,103.12999725341797,99.39920043945312,148.2711944580078,243.32093811035156,19.521007537841797,173.22000122070312,142.68105066516867,103.3499984741211,99.439012784611,149.17692936326716,243.45840142159702,19.6708843656897,174.3000030517578,140.64472931637368,101.13999938964844,97.3290040518145,146.82799933338794,238.5489760451487,18.934488166658255,162.77999877929688,141.05990031223737,101.16000366210938,97.39867375748366,147.25597494675876,239.03991858279355,19.15430738711603,164.57000732421875,65874500,66527300,22306800,29842100,26541100,498017000,196813500
2023-02-01,143.75851440429688,105.1500015258789,100.95185089111328,152.4017333984375,248.17144775390625,20.925853729248047,181.41000366210938,144.92496009089808,106.23999786376953,101.7082703143887,152.8595822934471,250.55742124700228,21.174648503788042,183.80999755859375,139.69576656602072,101.23999786376953,97.95603815400965,146.3701623314899,241.02332574913956,19.594943571300696,169.92999267578125,142.31530314667881,102.52999877929688,99.26981526105172,147.33561342963432,243.507493740727,19.674877995136793,173.88999938964844,77663600,80450100,26392600,55661000,31259900,660477000,213806300
2023-02-02,149.0865936279297,112.91000366210938,108.287109375,187.88449096679688,259.8067932128906,21.691226959228516,188.27000427246094,149.44244157391893,114.0,108.30701175196808,196.23513317084434,259.8951592726371,21.931030247878642,196.75,146.46704171932092,108.87999725341797,106.03776110616492,179.31487955986577,252.5899320193859,20.683054133284987,182.61000061035156,147.18864741549214,110.25,106.28658258212454,182.51977587056913,254.13149875716766,20.98280776765086,187.3300018310547,118339000,158154200,46622600,150475700,39940400,564276000,217448300
2023-02-03,152.7242889404297,103.38999938964844,104.7239761352539,185.65499877929688,253.67002868652344,21.082725524902344,189.97999572753906,155.57119313377925,108.77999877929688,107.5107719002087,195.8469690777729,259.414062675439,21.727197912040786,199.0,146.13095089780094,102.5199966430664,102.81302916612579,182.03207438823733,252.44267227712933,20.771979321521542,183.69000244140625,146.32864922602454,105.26000213623047,103.02203827899028,182.60935546871306,254.8384743854471,20.982807015101592,183.9499969482422,154357300,144374800,36823400,76809700,29077300,429366000,232662000
2023-02-06,149.98609924316406,102.18000030517578,102.98223114013672,185.1872100830078,252.1186065673828,21.071731567382812,194.75999450683594,151.34036351523568,103.94999694824219,104.20642851928456,189.80544373360888,253.62088945397664,21.552336685010545,198.1699981689453,149.0470210083263,100.6500015258789,101.72816880613156,184.64974984741363,250.16466496034164,20.768978282111295,189.9199981689453,150.8164562342184,102.93000030517578,102.20092808008586,185.6550065784378,252.77648271728145,20.788962362114802,193.00999450683594,69858300,81945200,25573000,42483800,22518000,452197000,186188100
2023-02-07,152.87254333496094,102.11000061035156,107.53068542480469,190.72113037109375,262.713134765625,22.15484619140625,196.80999755859375,153.44587898676582,102.41000366210938,108.15771278413196,192.87100173389837,263.9012071647271,22.240776221047813,197.5,148.90863720361276,98.08000183105469,103.05985695958798,183.53499724729815,255.36862455396962,21.13268305609244,189.5500030517578,148.90863720361276,101.16999816894531,103.1414711292283,184.7094699164498,255.81048476727034,21.364493456754502,196.42999267578125,83322600,119501300,33738800,47080700,50841400,664150000,186010300
2023-02-08,150.17393493652344,100.05000305175781,99.5285873413086,182.56954956054688,261.898193359375,22.18682098388672,201.2899932861328,152.80336635897712,102.66999816894531,103.0917125905503,189.93484636132777,271.74649858000214,22.859270343104374,203.0,149.43255491704016,98.77999877929688,97.99087248930825,182.0619473629283,261.38759398871423,21.989981762053976,194.30999755859375,152.11141469080906,102.04000091552734,102.20590877068695,189.108737946779,268.2509904236017,22.368671190085877,196.10000610351562,64120100,75878300,73546000,36139100,54686000,559651000,180673600
2023-02-09,149.135986328125,98.23999786376953,95.0099868774414,177.08541870117188,258.8445129394531,22.318714141845703,207.32000732421875,152.55622581029445,101.77999877929688,100.13571055317259,185.7744641405874,269.0168568866588,23.001155581267543,214.0,148.69116137357645,97.56999969482422,93.41753102694793,176.43847376807423,258.0393600664708,22.101892729953626,204.77000427246094,152.0125441621068,101.31999969482422,100.06604084700814,185.25691426899482,268.8400948175214,22.58749493647335,207.77999877929688,56007100,64622500,97798600,37118800,42375100,523876000,215431400
2023-02-10,149.50230407714844,97.61000061035156,94.4128189086914,173.33306884765625,258.3339538574219,21.247589111328125,196.88999938964844,149.8290111554016,98.81999969482422,96.56263245463339,178.05083931725062,259.30601043512377,22.059923209964126,206.1999969482422,147.73018216274517,96.2300033569336,94.08437274682724,172.53683373967021,255.93815201976537,20.79396224758763,192.88999938964844,147.9677914305051,97.55999755859375,95.28866774690057,175.52276095625143,256.7923871898371,21.672242294842736,202.22999572753906,57450700,52740100,49325300,33433600,25818500,550737000,204754100
2023-02-13,152.31398010253906,99.54000091552734,94.55215454101562,178.5883026123047,266.4050598144531,21.77016258239746,194.63999938964844,152.71987521484465,99.68000030517578,94.9005030653758,180.15094517244654,269.62564159022224,22.029949952806394,196.3000030517578,149.41322512989285,96.91000366210938,93.6066360329768,174.99525137947225,262.3105859582913,20.94483860334869,187.61000061035156,149.44292440380676,97.8499984741211,94.5621095255483,177.38398711902897,262.79173001037145,21.520367253825846,194.4199981689453,62199000,52841500,43116600,31463200,44630900,474919000,172475500
2023-02-14,151.67044067382812,99.69999694824219,94.50239562988281,178.6380615234375,267.23968505859375,22.952194213867188,209.25,152.23475701699866,100.91999816894531,94.72634103796074,180.65853765147932,269.9889513959728,23.0301294706449,209.82000732421875,149.35380697400552,97.5199966430664,92.21324255629635,175.05495810627266,264.40202269183845,21.348506785905062,189.44000244140625,150.60122163396125,98.41000366210938,94.21376939358002,176.32895245733712,267.7306276163226,21.56033311386482,191.94000244140625,61707600,56202900,42513100,24034600,37047900,675474000,216455700
2023-02-15,153.77919006347656,101.16000366210938,96.64225006103516,176.32896423339844,265.1036682128906,22.745363235473633,214.24000549316406,153.94749097395436,101.16999816894531,96.88111652786327,177.35413139393586,266.4915975640465,22.8362883381025,214.66000366210938,151.35365383790918,98.44999694824219,93.91516908391556,174.50754675346582,262.0128120607115,22.087902895293183,206.11000061035156,151.58135329250317,99.08999633789062,94.29337495584576,175.59243003019583,264.11932371191284,22.530539101779834,211.75999450683594,65573800,47957600,36964500,25308900,28922400,420575000,181006400
2023-02-16,152.17535400390625,98.1500015258789,95.32847595214844,171.63111877441406,258.04583740234375,21.983985900878906,202.0399932861328,154.76919088525318,100.62999725341797,97.41857468456848,175.02512674974767,262.5639738748259,22.531535636340326,217.64999389648438,151.8189476677602,98.0999984741211,94.52229685661901,170.98415869001545,257.7997513414909,21.90904654743779,201.83999633789062,151.97733873436857,99.20999908447266,95.089609478182,171.9396621926784,259.88655633115474,22.11487725263338,210.77999877929688,68167900,56339200,35642100,25827500,29603600,412026000,229586500
2023-02-17,151.0269317626953,97.19999694824219,94.14408111572266,172.06903076171875,254.01992797851562,21.3704891204834,208.30999755859375,151.47243590583543,97.94000244140625,95.29861630007824,172.36761132233053,256.01814602312515,21.72220020485549,208.44000244140625,149.34390771836374,95.6500015258789,93.00945589988527,168.90394013433823,251.99218080181078,20.957827156397038,197.5,150.8289315997935,97.80000305175781,94.62182164559383,169.4215050847497,255.3291229276305,21.613290195380436,199.99000549316406,59144100,60029400,31095100,24171300,30000100,465888000,213738500
2023-02-21,146.99757385253906,94.58000183105469,91.6160659790039,171.27279663085938,248.7142791748047,20.63808822631836,197.3699951171875,149.78942626925934,95.61000061035156,92.97462904475408,177.33422557764814,251.49013738509277,21.47640004274012,209.7100067138672,146.92828058675818,94.2699966430664,91.56629864888856,171.07373784262953,247.65118549979454,20.601117866588783,197.22000122070312,148.7004026088836,95.33999633789062,92.80045098277883,173.49233173468545,250.49594000258844,20.982805051800373,204.99000549316406,58867200,56580400,28367200,34592600,28397400,410015000,180018600
2023-02-22,147.42327880859375,95.79000091552734,91.36724090576172,170.3173065185547,247.5724639892578,20.73700714111328,200.86000061035156,148.4528887502369,97.01000213623047,91.9245985325782,171.94961300936373,250.35816054888014,21.086720955863115,201.99000549316406,145.69075089528818,94.80000305175781,90.44162479355397,168.89402164343807,246.42078280013976,20.404279605625497,191.77999877929688,147.3836697109664,95.0999984741211,91.50060428450529,170.26755320801132,250.11207443958386,20.690046644389827,197.92999267578125,51011300,59534100,29891100,22433200,22491100,513184000,191828500
2023-02-23,147.90838623046875,95.81999969482422,90.64068603515625,171.23297119140625,250.7814178466797,23.64462661743164,202.07000732421875,148.83900369928494,96.43000030517578,91.6956866525768,172.87524032170427,252.81900287001184,23.868444166004814,205.13999938964844,145.76996312428713,93.66999816894531,89.5856854177357,168.58546052289745,246.55857211355595,23.00614980675236,196.3300018310547,148.59149969615066,96.12000274658203,91.6956866525768,171.19316550970734,251.55904328555934,23.420810974645615,203.91000366210938,48394200,48467000,32423700,20017800,29219100,1117995000,146360000
2023-02-24,145.24525451660156,93.5,88.92879486083984,169.59071350097656,245.3183135986328,23.266931533813477,196.8800048828125,145.72045796846467,94.13999938964844,89.70511665849368,169.91916731977852,247.0704454363902,23.454779221175173,197.6699981689453,144.26513323484133,92.31999969482422,88.44110688933941,166.8735239655202,244.21585267237742,22.92821032876659,192.8000030517578,145.64125487541327,93.52999877929688,89.20747370169723,167.84892261131276,246.0467338648536,23.20598256621261,196.3300018310547,55469600,57053800,31295600,19791300,24990900,589716000,142228100
2023-02-27,146.44314575195312,93.76000213623047,89.67526245117188,168.74468994140625,246.24362182617188,23.48175811767578,207.6300048828125,147.68066559008122,94.77999877929688,90.02361101449992,172.30789816892718,248.86198178076083,23.86044752352484,209.4199981689453,145.97783708430148,93.13999938964844,89.18757446251261,168.26694584901335,245.48567236144245,23.43479762020704,201.25999450683594,146.23525087875586,94.27999877929688,89.66530746552559,171.07372466464466,248.50761716269687,23.65062037481705,202.02999877929688,44998500,47470300,22724300,19277000,21190000,452994000,161028300
2023-02-28,145.93826293945312,94.2300033569336,89.87431335449219,174.11936950683594,245.5151824951172,23.196989059448242,205.7100067138672,147.59158785522064,94.69000244140625,91.01888598257007,176.7171267627219,247.5527826462789,23.80549153530194,211.22999572753906,145.36405184371336,92.91999816894531,89.09798402975161,171.06376340066032,244.83598244472995,23.186997019306613,203.75,145.58185657335414,93.13999938964844,89.11789399864223,171.0936214575041,245.17067096137697,23.352861455241428,210.58999633789062,50547000,43959300,30546900,46051100,22491000,455963000,153144900
2023-03-01,143.8592071533203,92.16999816894531,90.08332824707031,172.60650634765625,242.4145050048828,22.679414749145508,202.77000427246094,145.76003585720164,94.68000030517578,90.77007034929314,177.01573366141542,247.00153859615037,23.236958420824973,207.1999969482422,143.5621993638043,91.58999633789062,89.42643591324207,172.23824683192723,241.9420088680049,22.489569788217572,198.52000427246094,145.36403554214274,93.87000274658203,89.73497970341688,173.771016199502,246.8342018468034,23.17300974177125,206.2100067138672,55479000,52299500,26323900,30998400,27565300,460026000,156852800
2023-03-02,144.45323181152344,92.12999725341797,91.87483978271484,173.71128845214844,247.17872619628906,23.29491424560547,190.89999389648438,145.24524759786468,92.2300033569336,92.0440441581639,174.18903254694888,247.46417946735576,23.360860202502423,193.75,142.46329007120497,90.38999938964844,89.34681266394152,170.62582430147143,241.76483192375827,22.413636284729158,186.00999450683594,142.93850860687647,91.41000366210938,89.43639234428854,171.57138005511212,242.69011807533903,22.469592104757808,186.74000549316406,52238100,55509400,23328600,17352000,24808200,389415000,181500700
2023-03-03,149.52212524414062,94.9000015258789,93.57677459716797,184.38101196289062,251.29327392578125,23.870437622070312,197.7899932861328,149.60132834219667,94.94000244140625,93.66635427447287,185.74458057876782,251.61810937843563,23.880429662498482,200.47999572753906,145.85906882111533,92.66000366210938,92.223192793545,176.21948032775157,247.4543367942358,23.111059701611104,192.8800048828125,146.56197176838737,92.73999786376953,92.30280989251439,178.08070349683496,248.24181531401277,23.300904658172616,194.8000030517578,70732300,55759600,30242500,45877700,30760100,412393000,154193300
2023-03-06,152.29417419433594,93.75,95.12943267822266,184.0326385498047,252.8485565185547,23.534717559814453,193.80999755859375,154.73951510110595,96.55000305175781,95.84603977532424,188.77031938056356,256.0476760120962,24.22814773094674,198.60000610351562,151.92787308169673,93.73999786376953,93.85546788045502,183.77386366240117,251.97249055035027,23.467771069999735,192.3000030517578,152.25456509183923,95.19000244140625,93.91518260740378,187.1181027011441,252.41544255316742,23.87144155642439,198.5399932861328,87558000,52112400,28288200,33209400,24109800,437429000,128100100
2023-03-07,150.08644104003906,93.55000305175781,93.72606658935547,183.64447021484375,250.17112731933594,23.272884368896484,187.7100067138672,152.49217281957698,95.08999633789062,95.63701359724607,189.4670343231199,253.65571496313456,24.109340983531098,194.1999969482422,149.62113228238874,92.77999877929688,93.40160698664005,183.14681568207524,249.4230309703386,23.225913991146093,186.10000610351562,152.16546570634722,94.05999755859375,94.97017390075743,188.11341338650107,252.287461805782,23.58468213091472,191.3800048828125,56182000,49100700,24101500,36701500,21473200,515154000,148125800
2023-03-08,151.34375,93.91999816894531,94.20381164550781,184.10232543945312,249.7281951904297,24.165306091308594,182.0,151.93776567756532,94.16999816894531,95.786312576485,184.39095839607606,250.55504096083303,24.184294766581292,186.5,150.31413994619248,92.18000030517578,93.95996386717117,180.48934854659495,246.8834402028071,23.408797420933155,180.0,151.2843514535327,93.5999984741211,93.95996386717117,182.01217025459715,250.06286871370176,23.471756258943316,185.0399932861328,47204800,44899100,25395200,19432400,17340200,513573000,151897800
2023-03-09,149.08648681640625,92.25,92.22319793701172,180.8377227783203,248.36978149414062,23.420787811279297,172.9199981689453,152.99704649679572,96.20999908447266,95.46782460218897,188.04375133976458,255.49642520187024,24.438126646150657,185.17999267578125,148.73008049756518,92.18000030517578,91.9196354245641,179.45424366053922,247.6413612448282,23.367820812275305,172.50999450683594,152.02683517023416,93.68000030517578,94.04456541826838,185.47586708494643,251.81498682862087,24.159306518278665,180.25,53833600,56218700,24438900,26582800,26653400,501257000,170023800
2023-03-10,147.01736450195312,90.7300033569336,90.58096313476562,178.66795349121094,244.69815063476562,22.95009422302246,173.44000244140625,149.43300577006005,93.56999969482422,92.74073150670257,183.90328973390808,248.83239377023597,23.61166519332035,178.2899932861328,146.13625093512175,90.25,90.37195402716799,177.96129244638414,243.72365937177543,22.71124903091007,168.44000244140625,148.7102983763868,92.66999816894531,92.06393685634582,180.16091732853428,247.14917339603343,23.39380627921089,175.1300048828125,68572400,69827500,32850100,25665000,28333900,474866000,191488900
2023-03-13,148.9676971435547,92.43000030517578,91.2279052734375,180.05140686035156,249.94473266601562,22.951093673706055,174.47999572753906,151.6110378452132,94.0199966430664,92.64120936758242,182.91790187644207,253.87227229864152,23.28287892325679,177.35000610351562,146.2253488070177,88.12000274658203,89.51601238489984,173.99994100648928,241.8829494842542,22.282529164620772,163.91000366210938,146.33425116280637,89.97000122070312,90.138066045361,177.12521091650575,243.52680285893817,22.737233773647205,167.4600067138672,84457100,72397100,31508600,24728000,33339700,421890000,167790300
2023-03-14,151.06655883789062,94.87999725341797,93.80569458007812,193.10987854003906,256.7071838378906,24.047380447387695,183.25999450683594,151.86846949245864,95.06999969482422,94.38296221530149,193.40847431166495,256.98279906760126,24.20327932512599,183.8000030517578,148.6014283229515,92.70999908447266,92.34262311544556,185.68486586763575,251.85435814781437,23.444771213854455,177.13999938964844,149.76964011443394,93.83000183105469,92.63125693305724,186.70008541627902,252.7304240608025,23.48074905093903,177.30999755859375,73695900,60912700,32303900,41642600,33620300,474910000,143717900
2023-03-15,151.46255493164062,96.19999694824219,96.09485626220703,196.82237243652344,261.2843933105469,24.212276458740234,180.4499969482422,151.71995365613,96.66999816894531,96.79155335178928,196.85223049422967,262.3081199500826,24.27023747433623,182.33999633789062,148.42319852737018,93.06999969482422,92.60140064232174,189.94478298357055,255.15191657038366,23.344839767755705,176.02999877929688,149.68052309089944,93.22000122070312,93.09904359014584,192.04488576977488,255.90988102264944,23.74557858510268,180.8000030517578,77167900,70731800,38367300,42123600,46028000,524486000,145995600
2023-03-16,154.29397583007812,100.04000091552734,100.59354400634766,203.96868896484375,271.8759460449219,25.524423599243164,184.1300048828125,154.89788610113325,100.98999786376953,101.48930282075987,204.79479734999595,272.23029562382413,25.57139207335748,185.80999755859375,150.1260024664939,95.61000061035156,95.41806044618829,195.17016006260434,259.1582026765928,23.878491278999082,178.83999633789062,150.64081493684654,95.75,96.11475752771521,197.32997901246466,261.05798023414945,24.01140628522713,180.3699951171875,76161100,84446900,54499500,50447100,54768800,583253000,121136800
2023-03-17,153.45248413085938,98.94999694824219,101.97698974609375,194.69241333007812,275.0553894042969,25.70830535888672,180.1300048828125,155.17511745555205,100.66000366210938,103.00213298143821,200.95290087614472,278.8943271274802,26.381867732572218,186.22000122070312,152.7396713831552,97.45999908447266,100.27505181264394,194.5132497950303,271.99409228395444,25.651341237604235,177.3300018310547,154.52170325241562,99.79000091552734,100.36462389646458,199.61919032932525,273.9037231072477,25.965138540410706,184.52000427246094,98944600,87300200,76140300,50141100,69527400,848547000,133197100
